ID,product_id,product_name,$price,$url,$image,category,price_range,rider_category,frame_size,frame,front_suspension,rear_suspension,without_suspension,wheels_type,tires,shifters,front_derailleur,rear_derailleur,crank,cassette,pedals,saddle,seat_post,handlebars,stem,headset,brakeset
33,2.3 WSD-50 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,50 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
34,2.3 WSD-52 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,52 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
35,2.3 WSD-54 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,54 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
36,2.3 WSD-56 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,56 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
37,2.3 WSD-58 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,58 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
38,2.3 WSD-47 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,47 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
39,2.3 WSD-50 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,50 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
40,2.3 WSD-52 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,52 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
41,2.3 WSD-54 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,54 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
42,2.3 WSD-56 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,56 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
43,2.3 WSD-58 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,58 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 105 50/34,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
44,2.3 WSD-47 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,47 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
45,2.3 WSD-50 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,50 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
46,2.3 WSD-52 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,52 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
47,2.3 WSD-54 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,54 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
48,2.3 WSD-56 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,56 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
49,2.3 WSD-58 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,58 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 11-25, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
50,2.3 WSD-47 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,47 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
51,2.3 WSD-50 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,50 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
52,2.3 WSD-52 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,52 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
53,2.3 WSD-54 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,54 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
54,2.3 WSD-56 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,56 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
55,2.3 WSD-58 cm,2.3 WSD,$1809.99,http://www.trekbikes.com/us/en/bikes/women/road/23wsd/,http://www.trekbikes.com/images/bikes/2009/medium/23wsd_spearmintwhite.jpg,road,"1,001 - 2,000",Adult - Female,58 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c","Shimano 105 STI, 10 speed w/Bontrager FIT reach adjust",Shimano 105,Shimano Ultegra,Shimano 50/39/30,"Shimano 105 12-27 - triple, 10 speed",,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano 105 STI levers
56,2.1 WSD-43 cm,2.1 WSD,$1319.99,http://www.trekbikes.com/us/en/bikes/women/road/21wsd/,http://www.trekbikes.com/images/bikes/2009/medium/21wsd_whiteblack.jpg,road,"1,001 - 2,000",Adult - Female,43 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Race Lite, 650x25c","Shimano Tiagra STI, 9 speed",Shimano Tiagra,Shimano 105,FSA Gossamer 50/34,SRAM PG950 11-26,Nylon body w/alloy cage,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Tiagra STI levers
57,2.1 WSD-47 cm,2.1 WSD,$1319.99,http://www.trekbikes.com/us/en/bikes/women/road/21wsd/,http://www.trekbikes.com/images/bikes/2009/medium/21wsd_whiteblack.jpg,road,"1,001 - 2,000",Adult - Female,47 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Race Lite, 700x23c","Shimano Tiagra STI, 9 speed",Shimano Tiagra,Shimano 105,FSA Gossamer 50/34,SRAM PG950 11-26,Nylon body w/alloy cage,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Tiagra STI levers
58,2.1 WSD-50 cm,2.1 WSD,$1319.99,http://www.trekbikes.com/us/en/bikes/women/road/21wsd/,http://www.trekbikes.com/images/bikes/2009/medium/21wsd_whiteblack.jpg,road,"1,001 - 2,000",Adult - Female,50 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Race Lite, 700x23c","Shimano Tiagra STI, 9 speed",Shimano Tiagra,Shimano 105,FSA Gossamer 50/34,SRAM PG950 11-26,Nylon body w/alloy cage,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Tiagra STI levers
59,2.1 WSD-52 cm,2.1 WSD,$1319.99,http://www.trekbikes.com/us/en/bikes/women/road/21wsd/,http://www.trekbikes.com/images/bikes/2009/medium/21wsd_whiteblack.jpg,road,"1,001 - 2,000",Adult - Female,52 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Race Lite, 700x23c","Shimano Tiagra STI, 9 speed",Shimano Tiagra,Shimano 105,FSA Gossamer 50/34,SRAM PG950 11-26,Nylon body w/alloy cage,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Tiagra STI levers
60,2.1 WSD-54 cm,2.1 WSD,$1319.99,http://www.trekbikes.com/us/en/bikes/women/road/21wsd/,http://www.trekbikes.com/images/bikes/2009/medium/21wsd_whiteblack.jpg,road,"1,001 - 2,000",Adult - Female,54 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Race Lite, 700x23c","Shimano Tiagra STI, 9 speed",Shimano Tiagra,Shimano 105,FSA Gossamer 50/34,SRAM PG950 11-26,Nylon body w/alloy cage,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Tiagra STI levers
61,2.1 WSD-56 cm,2.1 WSD,$1319.99,http://www.trekbikes.com/us/en/bikes/women/road/21wsd/,http://www.trekbikes.com/images/bikes/2009/medium/21wsd_whiteblack.jpg,road,"1,001 - 2,000",Adult - Female,56 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Race Lite, 700x23c","Shimano Tiagra STI, 9 speed",Shimano Tiagra,Shimano 105,FSA Gossamer 50/34,SRAM PG950 11-26,Nylon body w/alloy cage,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Tiagra STI levers
62,2.1 WSD-43 cm,2.1 WSD,$1319.99,http://www.trekbikes.com/us/en/bikes/women/road/21wsd/,http://www.trekbikes.com/images/bikes/2009/medium/21wsd_whiteblack.jpg,road,"1,001 - 2,000",Adult - Female,43 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Race Lite, 650x25c","Shimano Tiagra STI, 9 speed",Shimano Tiagra,Shimano 105,FSA Gossamer 50/39/30,SRAM PG950 11-26,Nylon body w/alloy cage,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Tiagra STI levers
63,2.1 WSD-47 cm,2.1 WSD,$1319.99,http://www.trekbikes.com/us/en/bikes/women/road/21wsd/,http://www.trekbikes.com/images/bikes/2009/medium/21wsd_whiteblack.jpg,road,"1,001 - 2,000",Adult - Female,47 cm,Alpha Black Aluminum w/TCT Carbon stays,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Race Lite, 700x23c","Shimano Tiagra STI, 9 speed",Shimano Tiagra,Shimano 105,FSA Gossamer 50/39/30,SRAM PG950 11-26,Nylon body w/alloy cage,Bontrager Race Basic FIT,Bontrager Race Lite Basic,"Bontrager FIT VR OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Tiagra STI levers
